"id","cid","smiles","molecular_weight","average_distance","new_average_distance"
2421342,2872444,"COC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4","380.15247788","0.63693184","0.6215295"
2422692,2873836,"C1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=CC=C3)C4=CC=CC=C4","350.14191319599996","0.56458706","0.56694"
2422735,2873879,"CCC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4","378.17321332399996","0.4968254","0.50069386"
2422782,2873926,"COCCNC(=O)C=CC1=CC=C(C=C1)OC","235.120843404","0.5617891","0.5617891"
2422838,2873982,"C1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4","384.102940844","0.58449095","0.58637065"
2423374,2874531,"CC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4","364.15756325999996","0.5817734","0.60400367"
2492453,2945040,"C1COCCC1(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)Br","478.0892046960001","0.5487318","0.5487318"
2493169,2945789,"C1=CC(=CC=C1CSC2=NN=C(N2C3=CC=C(C=C3)Cl)C4=CC=NC=C4)C(=O)O","422.0604244","0.5508881","0.52616894"
2424502,2875671,"CC1=CC(=NC(=N1)SCC(=O)NC(C)C2=CC=CC=C2)C","301.124883228","0.5018","0.5044792"
2497536,2950289,"CC(CCC(=O)NC1=CC=CC=C1)C(=O)O","221.10519334","0.531147","0.5288164"
2425065,2876249,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)C=CC4=CC=C(C=C4)[N+](=O)[O-]","401.09310443199996","0.56956905","0.5794213"
2425190,2876377,"CC(C)COC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC3=CC=C(C=C3)OC","409.200156344","0.58982426","0.5551464"
2425264,2876452,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C=CC4=CC=C(C=C4)[N+](=O)[O-]","385.12265497199996","0.5090909","0.5203256"
2426825,2878042,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)C3=CC=CC=C3","331.120843404","0.47680855","0.5127927"
2348470,2797234,"CCOC(=O)CCC1=NC(=NO1)C2=CC=C(C=C2)Cl","280.061469956","0.46324944","0.5090161"
2348570,2797341,"C1=CC(=C(C(=C1)F)NC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)Cl)F","363.05861074399996","0.4937493","0.5306956"
2348571,2797342,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)NC3=CC=C(C=C3)F)Cl","345.068032556","0.49479258","0.55034393"
2348572,2797343,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)NC3=CC=C(C=C3)C(F)(F)F)Cl","395.064838996","0.5310483","0.5700919"
2348574,2797345,"C1=CC(=C(C(=C1)Cl)Cl)NC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)Cl","394.99950966399996","0.53752226","0.55105245"
2348767,2797541,"C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCC(=O)O","277.06987045200003","0.58655745","0.5946725"
2349462,2798246,"C1=CC=C(C(=C1)C(=O)NC2=CC=CC=C2N)O","228.089877624","0.51514435","0.52101845"
2429109,2880427,"C1=CC=C2C(=C1)C=CC=C2NC(=O)CCCN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O","408.14739249999997","0.4656431","0.5169112"
2498447,2951209,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C=CC(=O)C4=CC=CS4","401.08341233999994","0.54624504","0.5576257"
2351730,2800551,"C1=CC=C(C(=C1)N)NC(=O)C2=C(N=CC=C2)Cl","247.05123962","0.4991602","0.50438535"
2499104,2951872,"CCCCOC1=CC=C(C=C1)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)OC","394.18925731199994","0.5835413","0.5960161"
2500815,2953601,"CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3C(=O)O","402.15795718399994","0.54313487","0.53502166"
2353475,2802350,"COC1=CC=C(C=C1)OC(=O)NCCC2=CC=CC=C2","271.120843404","0.54642767","0.51848036"
2501030,2953818,"CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)O","283.120843404","0.52041996","0.5069107"
2504008,2956912,"CCCCC(=O)NCCC1=CC=C(C=C1)F","223.137242416","0.5478855","0.5478855"
2355003,2803933,"C1=CC=C(C(=C1)N)NC(=O)C2=C(C=CC=C2F)F","248.07611938","0.5021843","0.5078524"
2356826,2805788,"C1=CC(=CC=C1CNC(=O)C2=CC=C(C=C2)F)C(F)(F)F","297.077676852","0.50225765","0.50225765"
2433447,2884881,"C1=CC=C(C=C1)COC(=O)C(CCC(=O)NC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3","446.18417193199997","0.507443","0.507443"
2434741,2886211,"CCC(C1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)F)F","275.11217054","0.57859194","0.58156544"
2434779,2886251,"CCCNC(=O)C=CC1=CC=C(C=C1)OC","219.125928784","0.56852263","0.56852263"
2434840,2886316,"CCC(C1=CC=CC=C1)C(=O)NC2=CC=CC=C2","239.131014164","0.50299823","0.50124997"
2506227,2959184,"COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NCC3=CC=CC=C3","360.1473925","0.48379245","0.50929934"
2435526,2887035,"C1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=CS3)C4=CC=CC=C4","356.098334132","0.49880558","0.5006205"
2435966,2887485,"COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3","346.131742436","0.5091088","0.5439861"
2436073,2887592,"COC1=CC=C(C=C1)COC(=O)NNC(=O)C=CC2=CC=CC=C2","326.126657056","0.51247054","0.5180535"
2436696,2888223,"COC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3)OC","376.14230712","0.49591416","0.51819986"
2506774,2959740,"COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C3(CCCC3)C(=O)NC4=CC=C(C=C4)OC","444.204907376","0.49985033","0.5198676"
2438149,2889699,"COC1=CC=C(C=C1)C=CC(=O)NCC=C","217.11027872","0.5699942","0.5699942"
2360408,2809467,"C1=CSC(=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F","353.04458222","0.49688876","0.506305"
2360409,2809468,"C1=CC=C(C(=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)C(F)(F)F","415.075545912","0.5070078","0.5153129"
2360639,2809700,"CCCCC(=O)NCC1=NC(=NO1)C2=CC=C(C=C2)C(F)(F)F","327.11946141199996","0.52885705","0.54646784"
2360646,2809707,"C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)CSCC(=O)O)C(F)(F)F","375.05006152399994","0.48917204","0.50530106"
2360647,2809708,"C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)COCC(=O)O)C(F)(F)F","359.07290514399995","0.4951261","0.51723135"
2360657,2809718,"C1=CC=C(C(=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)C(=O)O","391.0779905239999","0.5119231","0.5153129"
2360658,2809719,"C1=CC=C(C=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F","347.08816128399997","0.5572154","0.561397"
2508422,2961407,"CC1=CC(=CC=C1)C(=O)NC2=CC=CC(=C2)C3=CC=CC=C3","287.131014164","0.5130587","0.5138163"
2438277,2889829,"COCCCNC(=O)C=CC1=CC=C(C=C1)OC","249.136493468","0.53625435","0.53625435"
2512161,2965172,"CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC3=CC=C(C=C3)OC","351.15829153199996","0.62664866","0.5947286"
2440053,2891626,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)C=CC(=O)C4=CC=CS4","390.05936177999996","0.55402195","0.5556613"
2440211,2891789,"COC1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=CC=C3)C4=CC=CC=C4","380.15247788","0.67642456","0.6610305"
2440272,2891851,"CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C=CC3=CN(N=C3C4=CC=C(C=C4)F)C5=CC=CC=C5","493.191403228","0.5588519","0.5673754"
2440289,2891868,"CC1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=CS3)C4=CC=CC=C4","370.113984196","0.5343742","0.5540919"
2440461,2892045,"COC1=C(C=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=CC=C3)C4=CC=CC=C4)Br","458.06298994800005","0.52435","0.50629324"
2441437,2893065,"C1=CC=C(C=C1)C=CC(=O)NC2=CC3=C(C=C2)C(=O)C4=CC=CC=C4C3=O","353.10519334","0.47895238","0.5036035"
2441497,2893127,"C1=CC=C(C=C1)CN(CCN(CC2=CC=CC=C2)C(=O)NC3=CC=CC=C3)C(=O)NC4=CC=CC=C4","478.2368762","0.5230019","0.5221814"
2442295,2893962,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)OCC3=CC=CC=C3","317.14157884800005","0.54154646","0.5326346"
2365419,2814519,"CC(=O)NC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2","254.105527688","0.5604476","0.55102074"
2365936,2815042,"C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NN)C3=CC=NC=C3","326.09498006800004","0.5777018","0.53935796"
2512858,2965871,"C1=CC(=CC=C1C(=O)NC2=C(C=C(C=C2)I)F)F","358.961868316","0.490539","0.50532615"
2366825,2815943,"CCOC(=O)CSC1=NN=C(N1C)C2=CC=NC=C2","278.08374668799996","0.46181828","0.5225143"
2443869,2895579,"COC1=CC=C(C=C1)CC(=O)NCCCC2=CC=CC=C2","283.15722891200005","0.4912925","0.5"
2513430,2966452,"C=CCN1C(=NN=C1SCC(=O)C2=CC=CS2)C3=CC=NC=C3","342.060903068","0.47055683","0.51967454"
2367286,2816417,"CNC(=O)NC(=O)CSC1=NN=C(N1CC=C)C2=CC=NC=C2","332.105544752","0.5020284","0.5531627"
2513564,2966587,"C=CCN1C(=NN=C1SCC(=O)NC2=NC=CS2)C3=CC=NC=C3","358.067051068","0.4747893","0.519434"
2513871,2966898,"CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2","339.19467704","0.42510846","0.5015938"
2514091,2967121,"CC1=CC=C(C=C1)C2=NC(=NC(=C2)C)SCC(=O)C3=CC=CC=C3","334.113984196","0.5251551","0.5617689"
2514146,2967178,"CC(=O)NC1=CC=C(C=C1)C(=O)CSC2=NN=C(N2CC=C)C3=CC=NC=C3","393.1259458480001","0.5159421","0.5366338"
2514489,2967523,"C=CCN1C(=NN=C1SCC(=O)N2CCN(CC2)C3=CC=CC=C3)C4=CC=NC=C4","420.17323038800004","0.46809968","0.50340605"
2514817,2967854,"CCC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3","344.15247788","0.48585024","0.50430197"
2514933,2967975,"CCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2CC=C)C3=CC=NC=C3","423.1365105320001","0.49569872","0.5106771"
2515347,2968403,"CCCNC(=O)C(=O)NCCCCC1=CC=CC=C1","262.168127944","0.52881","0.5147596"
2515993,2969060,"CC1=C(C=CC(=C1)C(=O)CSC2=NN=C(N2CC=C)C3=CC=NC=C3)F","368.110710384","0.47762173","0.50623643"
2446552,2898287,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C=CC(=O)O","308.09610587599997","0.5622204","0.56447005"
2516190,2969257,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3","330.136827816","0.5414502","0.5764959"
2516284,2969353,"C1=CC=C(C(=C1)C2=NOC(=N2)CCCC(=O)O)Cl","266.045819892","0.5383161","0.5826873"
2516837,2969912,"C1=CC(=CC=C1C(=O)NC2=C(C=CC(=C2)F)F)Cl","267.026247996","0.48794413","0.5183863"
2529029,2982276,"CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3Cl","397.155704688","0.58456194","0.5971265"
2517118,2970196,"C=CCN1C(=NN=C1SCC(=O)NC2=CC=CC=C2Cl)C3=CC=NC=C3","385.076408812","0.5347927","0.5557788"
2529296,2982546,"COC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3C(F)(F)F","405.130026096","0.5777108","0.60089165"
2529303,2982554,"CCOC(=O)C1=CC=C(C=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=CC=C3Cl","413.11423379999997","0.5003744","0.5245645"
2448014,2899761,"C1=CC=C(C=C1)SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3F","337.093663352","0.5527736","0.5300418"
2517342,2970420,"CCCCCC(=O)NC1=NC(=CS1)C2=CC(=CC=C2)[N+](=O)[O-]","319.099062404","0.57207304","0.6391782"
2518772,2971856,"CC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC=CC=C3[N+](=O)[O-]","352.11715499199994","0.52015644","0.51840734"
2448501,2900254,"C1=CC=C(C=C1)C2=NN(C=C2C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4","384.12224037199996","0.52146035","0.526021"
2448576,2900329,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC(=CC=C3)[N+](=O)[O-])C=CC(=O)C4=CC=C(C=C4)Br","473.0375034719999","0.53815085","0.5125974"
2448745,2900502,"COC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4","440.17360724799994","0.56992143","0.5553634"
2448833,2900590,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C=CC(=O)C4=CC=C(C=C4)Br","446.043003452","0.6076757","0.54219717"
2448870,2900627,"C1=CC=C(C=C1)CNC(=O)C=CC2=CN(N=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4","413.12948994","0.63155633","0.6335435"
2448943,2900700,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Br)C=CC(=O)C4=CC=CS4","434.00884619999994","0.5975626","0.53340816"
2449273,2901041,"COC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4","414.113505528","0.6444608","0.64122313"
2449352,2901120,"COC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC(=CC=C3)Br)C4=CC=CC=C4","458.06298994800005","0.5666655","0.5316587"
2449490,2901259,"CCC(C1=CC=CC=C1)C(=O)NC2=CC(=C(C=C2)F)Cl","291.08262","0.53001595","0.53001595"
2449702,2901473,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)C(=O)NC4=CC=C(C=C4)[N+](=O)[O-]","418.08326802","0.56733316","0.5715198"
2449707,2901478,"CC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4","424.1786926279999","0.5049617","0.5301101"
2449744,2901515,"COC1=CC=C(C=C1)OCCNC(=O)C=CC2=CC=C(C=C2)C3=CC=CC=C3","373.167793596","0.5270707","0.5250427"
2449842,2901614,"COC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC(=CC=C3)[N+](=O)[O-])C4=CC=CC=C4","425.137556088","0.54631734","0.55082387"
2449846,2901618,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)C=CC(=O)C4=CC=C(C=C4)F","402.09351903199996","0.5629414","0.56463534"
2449874,2901647,"COC1=CC=C(C=C1)C(=O)C=CC2=CN(N=C2C3=CC=C(C=C3)Br)C4=CC=CC=C4","458.06298994800005","0.6745763","0.6166246"
2529854,2983119,"CC1=CC=CC=C1NC(=O)CCCC2=NC(=NO2)C3=CC=CC=C3OC","351.15829153199996","0.49273852","0.5121591"
2529957,2983223,"CS(=O)(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)F)F","326.053669684","0.4737785","0.50903124"
2530084,2983354,"CC1=CC(=CC=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3C(F)(F)F","389.13511147599996","0.5165102","0.52093905"
2530470,2983745,"COC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=C(C=C3)F","355.133219656","0.5720093","0.5688165"
2519295,2972388,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC3=C2C(=CC=C3)NC(=O)C4=CC=C(C=C4)OC","426.157957184","0.47163287","0.5032118"
2531080,2984363,"COC1=CC=CC(=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3Cl","371.103669116","0.5315849","0.54052526"
2531165,2984448,"COC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3CCCC3","329.173941596","0.5378037","0.512613"
2531194,2984477,"COC1=CC=CC(=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3[N+](=O)[O-]","382.12771967599997","0.5156585","0.5093751"
2531225,2984509,"CC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=C(C=C3)OC","351.15829153199996","0.57441247","0.56438595"
2531553,2984843,"CCC(=O)NC1=CC=C(C=C1)C(=O)NCCC2=CC=CC=C2","296.15247788","0.54262185","0.5464925"
2450000,2901777,"COC1=CC=C(C=C1)C2=NN(C=C2C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4","414.13280505599994","0.5761519","0.5844825"
2450021,2901798,"COC1=C(C=C(C=C1)C2=NN(C=C2C=CC(=O)C3=CC=C(C=C3)Br)C4=CC=CC=C4)OC","488.073554632","0.56414896","0.5071321"
2519901,2972999,"CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC=C(C=C3)C(C)(C)C","391.225977168","0.5318434","0.5525673"
2614567,3081351,"CCCCCCCCCCCCCC(=O)NCCC1=CC=C(C=C1)OS(=O)(=O)N","426.2552286959999","0.5291304","0.52135664"
2531756,2985047,"CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)CC3=CC=C(C=C3)OC","337.14264146799997","0.56405133","0.51170707"
2531848,2985139,"CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NCC3=CC=CC=C3","387.158291532","0.4927542","0.500002"
2532027,2985319,"C1=CC=C(C=C1)CCC(=O)NCC2=NC(=NO2)C3=CC=CC=C3","307.132076784","0.5044232","0.50109285"
2532055,2985347,"COC1=CC=C(C=C1)C(=O)NCC2=NC(=NO2)C3=CC=CC=C3","309.11134134","0.55300814","0.52994937"
2520153,2973256,"C1=CC=C(C(=C1)C2=NOC(=N2)CCC(=O)NC3=CC=CC=C3[N+](=O)[O-])Cl","372.06253257599997","0.51232857","0.50502694"
2532299,2985594,"COC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)CC3=CC=CC=C3","323.126991404","0.5444371","0.5144429"
2532338,2985633,"C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)C(Cl)(Cl)Cl)Cl","352.929237184","0.44279838","0.5039381"
2520476,2973584,"C1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)NC(=O)CC(=O)NC3=CC=C(C=C3)C(=O)NCC4=CC=CC=C4","520.211055376","0.49602982","0.53430295"
2532610,2985905,"C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCC3=NC(=NO3)C4=CC=CC=C4","355.132076784","0.5373881","0.546463"
2521032,2974150,"CC1C(NC(=O)N1)CCCCCC(=O)NCCC2=CC=CC=C2","317.210327104","0.5265408","0.515859"
2533290,2986588,"CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)CC3=CC=CC=C3","307.132076784","0.5342672","0.5059943"
2521038,2974156,"CCOCCC(=O)NC1=NC(=CS1)C2=CC=CC=C2","276.093248752","0.5132286","0.5115892"
2521837,2974963,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2NC(=O)CC3=CC=CC=C3","360.1473925","0.5101511","0.5259653"
2533566,2986866,"COC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)CC3=CC=C(C=C3)C4=CC=CC=C4","399.158291532","0.55067116","0.5228348"
2533793,2987094,"CCOC1=CC=CC=C1C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3F","369.14886972","0.49774855","0.5048662"
2533911,2987213,"COC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)F","327.101919528","0.55572265","0.53251463"
2533972,2987275,"COC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)Br","387.021853408","0.547278","0.514831"
2534157,2987460,"C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)Br)Cl","390.972316372","0.5032184","0.5379639"
2616467,3084261,"C1=CC=C(C=C1)NC(=O)CS.[Au+]","364.00650502809003","0.5467079","0.5150134"
2522320,2975454,"CCOCCC(=O)NCCC1=CC=CC=C1","221.141578848","0.63001597","0.6155814"
2534389,2987693,"C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)C3=CC=C(O3)Br)Cl","380.95158092800006","0.477961","0.51007384"
2534557,2987862,"COC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)C4=CC=CC=C4","385.142641468","0.5550698","0.52718794"
2522916,2976055,"C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC=C(C=C3)[N+](=O)[O-]","338.10150492799994","0.5535413","0.5316401"
2534876,2988181,"CC(C)(C)C1=CC=C(C=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)OC","365.17394159599996","0.5339219","0.50728184"
2535189,2988498,"C1=CC=C(C=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)Cl","313.06180430399996","0.5114143","0.5469372"
2525892,2979097,"CC1=C(C(=CC=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)OC)C","365.17394159599996","0.54955167","0.5707584"
2535289,2988598,"CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)Br","371.026938788","0.53860974","0.51054114"
2535572,2988882,"CC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NCC3=CN=CC=C3","336.15862588","0.52102757","0.50652444"
2535685,2988995,"CCC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)F)F","304.102334128","0.55024946","0.566678"
2535963,2989275,"C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)NCC3=NC(=NO3)C4=CC=CC=C4","369.147726848","0.533038","0.5418645"
2536268,2989580,"C1=CC(=CN=C1)CNC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","356.104003464","0.51073927","0.53149104"
2536353,2989667,"CC1=CC(=NN1CC2=CC=C(C=C2)F)NC(=O)C3=CC=C(C=C3)Br","387.03825242","0.530156","0.530156"
2536943,2990263,"CCOC1=CC=CC=C1C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3OCC","395.18450628","0.50035834","0.5061499"
2536950,2990270,"CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)Cl","327.07745436799996","0.533192","0.54068494"
2537023,2990344,"CC(C)(C)C1=CC=C(C=C1)C(=O)NCC2=NC(=NO2)C3=CC=CC=C3","335.163376912","0.5013729","0.50663936"
2537148,2990470,"C=CCN1C(=NN=C1SCC(=O)NC2=CC=CC=C2C#N)C3=CC=NC=C3","376.11063013200004","0.5209795","0.53591764"
2537224,2990546,"COC1=CC=C(C=C1)CC(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)Cl","357.088019052","0.53814965","0.5352175"
2537512,2990837,"C1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=CC=C3","279.100776656","0.52044666","0.5319953"
2537694,2991019,"CCOC1=C(C=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3F)OC","399.15943440399997","0.4909279","0.5094085"
2538071,2991398,"CC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)CC3=CC=C(C=C3)Cl","341.09310443199996","0.52911586","0.5366657"
2538153,2991480,"CCC(C1=CC=CC=C1)C(=O)NC2=CC(=CC(=C2)F)F","275.11217054","0.5248131","0.526144"
2538213,2991540,"C1=CC(=CC=C1C2=NOC(=N2)CNC(=O)C3=CC=C(C=C3)F)Cl","331.052382492","0.5344771","0.54918414"
2538298,2991626,"CCOC1=CC=CC=C1C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3Cl","385.11931918","0.5254138","0.53392035"
2618168,3086390,"[H-].CCCCCCCCCCCC(=O)NO.[K+]","255.160060752","0.52120304","0.52106625"
2620369,3089140,"C1=CC(=CC=C1C(=O)NC2=C(C=C(C=C2)N)N)C(=O)NC3=C(C=C(C=C3)N)N","376.16477388000004","0.54180574","0.57103425"
2620370,3089141,"C1=CC(=CC=C1C2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)N)N)C(=O)NC4=C(C=C(C=C4)N)N","452.1960740080001","0.53258044","0.5419935"
2620498,3089273,"CCN(CC)CCCCCC(=O)NC1=CC=CC=C1C(=O)NC2=CC=CC=C2","381.24162723200004","0.51404244","0.5160016"
2620549,3089324,"CCCCOC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=C(C=C2)OCCCC","384.204907376","0.53355306","0.52147406"
2526373,2979583,"C1CCC(C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","333.12440455999996","0.50814205","0.54679483"
2621075,3089915,"C1=CC(=CC=C1C(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])N)[N+](=O)[O-]","302.06511942","0.5331052","0.53088295"
2538364,2991692,"C1=CC=C(C=C1)CCC(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)Cl","341.09310443199996","0.48635992","0.5174111"
2538535,2991864,"COC1=CC=C(C=C1)C2=NOC(=N2)CNC(=O)C3=CC=CC=C3","309.11134134","0.5485988","0.5185411"
2526443,2979654,"C1=CC=C(C(=C1)C2=NOC(=N2)CCC(=O)NC3=C(C=CC(=C3)C(F)(F)F)Cl)Cl","429.02586664399996","0.50329065","0.5246252"
2526711,2979926,"C1=CC=C(C(=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=C3[N+](=O)[O-])Cl","386.07818263999997","0.5621687","0.5554682"
2538833,2992165,"COC1=CC=C(C=C1)C(=O)NCC2=NC(=NO2)C3=CC=C(C=C3)Cl","343.072368988","0.54205495","0.53732234"
2526777,2979992,"CC1=CC(=CC=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=C(C=C3)[N+](=O)[O-]","366.13280505599994","0.5488365","0.53483623"
2526858,2980074,"COC1=C(C=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=C(C=C3)[N+](=O)[O-])OC","412.13828435999994","0.5234076","0.50965255"
2539016,2992350,"CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC(=CC(=C2)F)F","290.086684064","0.512079","0.5449915"
2526882,2980098,"C1CCC(CC1)C(=O)NC2=C(C=C(C=C2)N)Cl","252.102940844","0.4910486","0.51396716"
2527251,2980472,"C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)C(=O)NCC3=CC=CC=C3","344.15247788","0.48705047","0.54254186"
